OBJECTID,the_geom,GEOID,STATE,COUNTY,TRACT,BASENAME,NAME,MTFCC,LSADC,FUNCSTAT,AREALAND,AREAWATER,CENTLAT,CENTLON,INTPTLAT,INTPTLON,OID
19223,"MULTIPOLYGON (((-122.120098000138 37.66871199971, -122.111598999709 37.672031999691, -122.110253999845 37.67260399985, -122.108272000121 37.670907000256, -122.104876000038 37.667948999837, -122.103427000416 37.666654999886, -122.103352000073 37.666518999957, -122.103655999847 37.666514000289, -122.106785999791 37.666439000259, -122.107778000376 37.666351999787, -122.109488000114 37.666250000158, -122.110788999597 37.666177999959, -122.117523000037 37.665811999825, -122.11814099963 37.665595999877, -122.120098000138 37.66871199971)))",06001436200,06,001,436200,4362,Census Tract 4362,G5020,CT,S,644514,0,+37.6685069,-122.1121364,+37.6685048,-122.1121200,20790141323805
38452,"MULTIPOLYGON (((-122.062948999952 37.918664000056, -122.061507000004 37.92190099976, -122.060887999687 37.923757999791, -122.060479000332 37.926458000126, -122.060096000017 37.926462000125, -122.059982000214 37.92646399977, -122.059644000106 37.926466999945, -122.054687000248 37.9265359997, -122.054037999795 37.930004999815, -122.053672999922 37.933222999987, -122.053293999805 37.935723999663, -122.052906000366 37.936689000104, -122.052848999566 37.936689000104, -122.052786999642 37.936689000104, -122.049444999985 37.936731000254, -122.047915999998 37.935193999927, -122.04687999993 37.934066000335, -122.047642000362 37.933669000289, -122.047232000283 37.932955999906, -122.047386000269 37.931940000175, -122.047704000286 37.930714999767, -122.047483000353 37.929335999723, -122.047649999859 37.92786899968, -122.04808000003 37.926983999812, -122.048897999639 37.926040000164, -122.049044000127 37.925248000207, -122.049799999812 37.92341599968, -122.049567000184 37.923351, -122.04965099985 37.923177999817, -122.050287999709 37.920904999708, -122.053574000187 37.919664000353, -122.054308999956 37.917927000211, -122.055001000067 37.91725999997, -122.056314999969 37.917153999787, -122.05703300002 37.917218000036, -122.05914299979 37.917147000144, -122.064083999754 37.917260999917, -122.062948999952 37.918664000056)))",06013338203,06,013,338203,3382.03,Census Tract 3382.03,G5020,CT,S,1599603,0,+37.9256618,-122.0541506,+37.9256330,-122.0540950,207903717106676
28575,"MULTIPOLYGON (((-122.075515999586 37.871053000251, -122.073339999693 37.871350000346, -122.074246999889 37.87348099997, -122.071623000283 37.876680999737, -122.068002999894 37.87610100021, -122.066668000076 37.87559699974, -122.066710999733 37.873989000041, -122.058952999819 37.871586999929, -122.058808000054 37.864900999712, -122.057734000352 37.864189000154, -122.054077999978 37.864262999948, -122.053220000185 37.863344999812, -122.053087999941 37.860732999907, -122.053009000298 37.859144999778, -122.052698999778 37.852955000283, -122.055069999664 37.852902000013, -122.056278999984 37.852674999656, -122.057274000044 37.853545000049, -122.063307999977 37.854573000285, -122.065168000401 37.857092999936, -122.067626000326 37.858265999866, -122.070054000113 37.860988999652, -122.071014000013 37.862652999722, -122.071414999871 37.863283000176, -122.072604999924 37.865790999946, -122.074260000308 37.867309000294, -122.075515999586 37.871053000251)))",06013351103,06,013,351103,3511.03,Census Tract 3511.03,G5020,CT,S,3013886,0,+37.8644207,-122.0637428,+37.8644358,-122.0638053,207903717106735
62306,"MULTIPOLYGON (((-122.330730000275 37.959486000017, -122.329243999945 37.962228000109, -122.328010000409 37.963209000019, -122.324386999647 37.965168000173, -122.322552000236 37.966331999959, -122.321164999641 37.965992000338, -122.319177000069 37.965492000076, -122.318590000438 37.964813999996, -122.318392000072 37.964227000208, -122.314792999599 37.964818000031, -122.314240000303 37.963124000187, -122.315402999694 37.961456000227, -122.317386000141 37.961197999841, -122.318418000011 37.960299000132, -122.320522999758 37.960169000073, -122.319936000127 37.959216000188, -122.31882600044 37.95842099973, -122.318611000355 37.957735000101, -122.318510999897 37.956938999786, -122.318402000117 37.956488999969, -122.318238000086 37.956023999718, -122.318421000384 37.955720999789, -122.318284000117 37.954923000026, -122.318927999649 37.954118999875, -122.324118999858 37.953908000254, -122.324403000439 37.953845000226, -122.32207699986 37.951996000209, -122.322481000091 37.951286999887, -122.323295000401 37.949747999666, -122.324845000304 37.949179000335, -122.326394000383 37.949153999744, -122.329942999729 37.95590600003, -122.330730000275 37.959486000017)))",06013369002,06,013,369002,3690.02,Census Tract 3690.02,G5020,CT,S,1509368,0,+37.9586573,-122.3236010,+37.9587226,-122.3236640,20790146186966
62096,"MULTIPOLYGON (((-122.462887999697 37.728055999832, -122.460815999562 37.728680999816, -122.461726999956 37.729992999699, -122.461747999873 37.730064000115, -122.459063999992 37.733644999797, -122.459505000033 37.734291000087, -122.456155999805 37.734211999906, -122.453425000069 37.73303999971, -122.453410999825 37.731568000337, -122.453394000107 37.729837000035, -122.454001999654 37.729166000011, -122.452382000329 37.727868000108, -122.452334999575 37.723180000101, -122.453105000402 37.723205999681, -122.458191000131 37.724344000123, -122.459212999955 37.7245630001, -122.46120200025 37.72497400016, -122.462198999959 37.725292999849, -122.46278599959 37.725548999655, -122.462887999697 37.728055999832)))",06075031000,06,075,031000,310,Census Tract 310,G5020,CT,S,819576,0,+37.7285296,-122.4571357,+37.7286200,-122.4571583,20790355758189
52666,"MULTIPOLYGON (((-122.435794000448 37.769058000344, -122.433571999626 37.769178000275, -122.431569999811 37.769306999859, -122.428219999759 37.769440999755, -122.426402000066 37.769595999921, -122.426947999689 37.769175000083, -122.42863499986 37.767845999998, -122.42894899968 37.767503999664, -122.430824000172 37.76601399992, -122.435192999675 37.762726999839, -122.435472000233 37.765726999809, -122.435794000448 37.769058000344)))",06075016900,06,075,016900,169,Census Tract 169,G5020,CT,S,294847,0,+37.7670959,-122.4324547,+37.7670981,-122.4324690,20790355747247
28315,"MULTIPOLYGON (((-122.079233999884 37.983378999864, -122.076941999641 37.985411999653, -122.077114999893 37.986582999994, -122.076945999839 37.990213999999, -122.07653599976 37.991638000309, -122.076478999858 37.992177000152, -122.075723000173 37.992670000352, -122.073994999994 37.993251999712, -122.070089000273 37.994584999856, -122.06787999987 37.991236999872, -122.066279999738 37.983464000318, -122.065970999942 37.981835999699, -122.065700999605 37.980682999884, -122.065618999589 37.980151999675, -122.065305999595 37.979708000043, -122.064328000152 37.977679000173, -122.063990999868 37.976120000029, -122.064138000181 37.976070000185, -122.064568000351 37.975797000152, -122.064674999583 37.975739999651, -122.064853999683 37.975666000053, -122.064301000387 37.974318000004, -122.063605999903 37.971582999711, -122.073667999756 37.971375999663, -122.073840000184 37.97137700029, -122.073783000282 37.974359000007, -122.074309999639 37.975281999985, -122.075527000355 37.976343999762, -122.076649999563 37.977957000144, -122.076505999623 37.978740000144, -122.076589000362 37.97884799966, -122.077131999612 37.979364999918, -122.079022999997 37.979957000182, -122.079118000432 37.980001999784, -122.07966300023 37.98052799998, -122.079233999884 37.983378999864)))",06013321200,06,013,321200,3212,Census Tract 3212,G5020,CT,S,2309395,0,+37.9821063,-122.0713723,+37.9821153,-122.0713558,20790146186242
2530,"MULTIPOLYGON (((-122.308489000227 37.911272999661, -122.304274999636 37.913151000211, -122.302276000194 37.914044999925, -122.301213000362 37.912571000217, -122.299296999862 37.910688000269, -122.297767999875 37.909557000209, -122.295995000389 37.908370000219, -122.295003999629 37.907048000026, -122.304271000337 37.904302000187, -122.305391999895 37.906730000235, -122.306070999587 37.907747000351, -122.308489000227 37.911272999661)))",06013388000,06,013,388000,3880,Census Tract 3880,G5020,CT,S,658561,0,+37.9089793,-122.3022359,+37.9089648,-122.3022219,20790146186658
60870,"MULTIPOLYGON (((-122.741957999736 38.495400000349, -122.74189800036 38.495810000162, -122.74101399973 38.497280999727, -122.740713000329 38.499555000059, -122.740862000292 38.499934000049, -122.735605999786 38.503085999757, -122.732953999692 38.50512600012, -122.726335999603 38.505646000123, -122.723495000262 38.506974000211, -122.720134000339 38.507590000014, -122.719299999937 38.508175999716, -122.718812000041 38.508081999901, -122.717428999643 38.508587999795, -122.717011000067 38.5103460003, -122.71681100005 38.510617000278, -122.705417999679 38.511190999706, -122.704928000132 38.510810999649, -122.704807999583 38.50889999987, -122.703042999594 38.508650000224, -122.701900000295 38.502293000149, -122.697217000074 38.501645000301, -122.694045000297 38.501692000207, -122.692262999691 38.500639999917, -122.689286999732 38.501372000224, -122.686540000102 38.500974999962, -122.686257000245 38.498183999837, -122.685272000231 38.496979000238, -122.683440000295 38.496393000124, -122.682194000165 38.494991000088, -122.68140300032 38.492811999808, -122.679118999574 38.488610000052, -122.677259000049 38.48718100004, -122.677085999797 38.48512100019, -122.677081999599 38.484174999847, -122.677048000162 38.4821609999, -122.677864000122 38.481363000076, -122.678229999819 38.479532000318, -122.678957999916 38.47845999982, -122.67916399978 38.478156000188, -122.6797749997 38.476564000207, -122.679824000104 38.475933999651, -122.679843000371 38.475621000212, -122.680050999885 38.472767000058, -122.680055999908 38.47272199974, -122.680205999695 38.471168999993, -122.680208000244 38.471130000027, -122.68091200005 38.464142000315, -122.683809000366 38.459152000055, -122.683556999573 38.457313999701, -122.68040800026 38.454767000211, -122.678423999988 38.452908000166, -122.677153999569 38.452432000152, -122.67809699975 38.450855000178, -122.684406000043 38.44883900012, -122.688383999734 38.44920100021, -122.687426000382 38.45124599987, -122.684913000206 38.450259000282, -122.685557999563 38.451618999785, -122.685309000041 38.45375200034, -122.687089999923 38.45425199985, -122.686321999644 38.455534999789, -122.689338999611 38.457026999781, -122.689435999695 38.45965800032, -122.691051999721 38.4635940001, -122.690680000175 38.464864999667, -122.688422000267 38.468475000224, -122.689834000079 38.46860399975, -122.691500000333 38.46902099965, -122.69245500021 38.467567999967, -122.693198000375 38.466401000008, -122.693856000151 38.465377999852, -122.694378000382 38.464578999743, -122.695802999714 38.465153000245, -122.697128000385 38.464437999756, -122.699351999958 38.466301000203, -122.699129000376 38.46987400022, -122.700988000076 38.471487999683, -122.702706000209 38.471598999738, -122.703272999748 38.471411000178, -122.704340999603 38.469036999728, -122.708967999748 38.46823400018, -122.711193000044 38.468486999846, -122.714404000179 38.465959999649, -122.715162000413 38.465475999861, -122.719369000433 38.465053000116, -122.723266999758 38.470813999792, -122.728654999611 38.474710000294, -122.730592000027 38.475527000111, -122.731049999786 38.475992999935, -122.732747000003 38.479298999915, -122.733590999552 38.480381999663, -122.734970999576 38.484656000228, -122.735644000319 38.487158999755, -122.737041000062 38.488408000297, -122.738078999779 38.489158999846, -122.742139000384 38.49216600008, -122.741957999736 38.495400000349)))",06097152400,06,097,152400,1524,Census Tract 1524,G5020,CT,S,21015564,105674,+38.4856417,-122.7072026,+38.4822616,-122.7088441,20790691223145
535,"MULTIPOLYGON (((-122.402693999956 38.487877000272, -122.400565999744 38.487632000176, -122.39843099986 38.486774000015, -122.394004999556 38.487541999788, -122.391782999633 38.487514000332, -122.386107999725 38.485733000218, -122.381678999947 38.48287000008, -122.376721000265 38.480647999987, -122.375034000094 38.480190999854, -122.372592999888 38.480256000056, -122.372249999756 38.479069000157, -122.37072999999 38.479818000007, -122.370189000389 38.481083000006, -122.366190999708 38.480663000322, -122.364230999726 38.481740000208, -122.360438999808 38.481637999953, -122.357514999727 38.483271000015, -122.355471000079 38.483256000223, -122.355146000389 38.484771000075, -122.353779999711 38.485726000179, -122.353424999883 38.487094000153, -122.349119999954 38.488579000008, -122.348641000278 38.490158000326, -122.346319999722 38.491330000189, -122.343680000223 38.491806000115, -122.341966000288 38.492638000168, -122.340021000374 38.491985000153, -122.337608999581 38.492524000031, -122.336083999792 38.492291999959, -122.334082999802 38.491175999891, -122.330969999576 38.491042000112, -122.328850999585 38.489909000159, -122.325985000129 38.490307000077, -122.322434000235 38.4899690001, -122.320208000114 38.489157000131, -122.319356000169 38.488180999687, -122.315433999656 38.486935999687, -122.313211999733 38.486663000121, -122.309415999617 38.487903999713, -122.303360999767 38.486656000172, -122.299172000189 38.486716000009, -122.297710000149 38.487995000225, -122.296218999796 38.490231999967, -122.295295999707 38.490772999973, -122.293771999742 38.493003999723, -122.292585000062 38.496754000122, -122.294895999673 38.501207000193, -122.296633999898 38.502637999757, -122.296108000367 38.503845000307, -122.294094999782 38.50496599985, -122.288055999826 38.502836000314, -122.283762999593 38.505079999982, -122.278014000065 38.505406000263, -122.276632000391 38.507332999989, -122.27510199968 38.508038999734, -122.271201999807 38.508752999787, -122.267772000287 38.507001000228, -122.266326999965 38.5066299999, -122.265301999768 38.505107000005, -122.263407999908 38.50454899981, -122.262140999862 38.503289000201, -122.257524999588 38.501096000037, -122.256241999648 38.498811999795, -122.253042000281 38.49679100008, -122.251170000162 38.496628000313, -122.247029000265 38.494460999847, -122.246742000209 38.494031999866, -122.247123999801 38.491730000338, -122.244701999861 38.486076999777, -122.243675999839 38.485103000338, -122.23866399973 38.481532999664, -122.237190999819 38.479823999929, -122.235754999718 38.476911000008, -122.234214999861 38.47516599996, -122.227596999771 38.471624000152, -122.226482000061 38.470179999851, -122.224062999596 38.464631999692, -122.223382000254 38.463774000076, -122.222547999852 38.463054999809, -122.212397000311 38.45637400003, -122.209099999962 38.454377999878, -122.204779999964 38.45289000001, -122.202065999946 38.449345000254, -122.196943000407 38.446728999673, -122.196412999779 38.445774000143, -122.195987999632 38.445331000092, -122.194559000102 38.44366599971, -122.188090999801 38.440402999714, -122.186564000362 38.439489000104, -122.182341000448 38.438462000252, -122.178414999737 38.437113999698, -122.174548000374 38.437671999896, -122.171948000159 38.436355999951, -122.164420000399 38.435711000174, -122.161150999639 38.433973999776, -122.158820999761 38.431372000185, -122.15702300016 38.430053000191, -122.15604099962 38.430164999938, -122.153110999693 38.433298999872, -122.15389200039 38.437117999904, -122.152119999831 38.440589000228, -122.151837999798 38.443717999761, -122.151881000354 38.449151999719, -122.151826000103 38.452447000026, -122.152796999873 38.455656000186, -122.152662000154 38.45843699987, -122.153181000013 38.463246, -122.152524000062 38.464695000164, -122.152628999644 38.466382000232, -122.151691000384 38.467221000213, -122.147997000375 38.465762999927, -122.147043000323 38.466246999899, -122.146443000273 38.46951000021, -122.145598000001 38.469988999737, -122.141811000105 38.46965800032, -122.141722000417 38.471683999842, -122.143492000429 38.474372999668, -122.140179000186 38.477123999908, -122.137439000229 38.476694000061, -122.135120000221 38.47903700023, -122.135162000054 38.480440999822, -122.133341999814 38.483040000332, -122.13143399971 38.484436999842, -122.129904999723 38.487041999727, -122.126674000394 38.489473000119, -122.125993999979 38.492234999991, -122.124644000092 38.494270000085, -122.121658000087 38.497672999857, -122.118785999886 38.501999000127, -122.114930000393 38.50514399989, -122.11194199984 38.505226000195, -122.111278000217 38.505789999935, -122.111710999862 38.506598999877, -122.112821000448 38.506931000087, -122.113187000146 38.507998000141, -122.109046000248 38.511338999985, -122.106170999673 38.51218000013, -122.104157999987 38.512085999917, -122.103439000112 38.512186000169, -122.106282999826 38.508306999779, -122.10718300035 38.494506999735, -122.104982000343 38.492807000071, -122.104881999885 38.490806999984, -122.108181999709 38.486107000294, -122.111181999957 38.477207999804, -122.112069000062 38.476143000176, -122.113177999925 38.474816000029, -122.120526999585 38.453926000287, -122.123582000085 38.447608000073, -122.125865999932 38.436680000315, -122.126628000363 38.43545100026, -122.126388999989 38.428917999666, -122.124952000063 38.423921000187, -122.123458000236 38.423074000038, -122.119720999671 38.418028999855, -122.117983000345 38.414108999788, -122.114691999843 38.413907999904, -122.114982000272 38.41230900027, -122.114080999923 38.412197999802, -122.11218200004 38.40950899996, -122.109709000047 38.407441999933, -122.10958299965 38.404609999848, -122.107357000427 38.402386999984, -122.098873000067 38.393893999895, -122.098474999683 38.393007000055, -122.092779999684 38.388515000045, -122.090337999653 38.385445999712, -122.089164000391 38.384661999835, -122.086071000257 38.380497999848, -122.085879999563 38.379409999733, -122.077679999783 38.363711000167, -122.07607999965 38.363711000167, -122.073379999876 38.360910999847, -122.073379999876 38.358411000217, -122.069679000194 38.3508109999, -122.070679000277 38.346410999804, -122.069479000178 38.34421099991, -122.069778999753 38.342810999774, -122.068378999638 38.339711000113, -122.064779000238 38.333410999652, -122.062979000089 38.333511000246, -122.061378999957 38.329611000222, -122.061378999957 38.327411000348, -122.062078999566 38.32511099987, -122.063379000123 38.324811000248, -122.065271000333 38.323204000269, -122.066278999913 38.321012000308, -122.068178999621 38.318411999738, -122.065078999814 38.31711200008, -122.064779000238 38.315911999876, -122.133742999672 38.315611000099, -122.162184000232 38.315797000329, -122.179946000273 38.315913000018, -122.191194999806 38.31561499998, -122.197377999702 38.3156619998, -122.196391999863 38.316681999682, -122.196621000192 38.318098999832, -122.195138000235 38.316105000311, -122.191337000096 38.320470000129, -122.192240999919 38.321904999912, -122.19225000014 38.324385999834, -122.194499999653 38.329714000279, -122.193719999678 38.332106000201, -122.196635000436 38.335300000006, -122.197935000094 38.339481000252, -122.199719000349 38.342191999947, -122.204889999569 38.340415000325, -122.20664500041 38.342372000241, -122.208027000084 38.345881000322, -122.207158000421 38.351058000232, -122.208114999948 38.353911000016, -122.205672999916 38.354330000065, -122.202938999807 38.354536999804, -122.200717999709 38.355167000332, -122.200362999882 38.35707800024, -122.2015150003 38.362675999913, -122.202507999812 38.364587000241, -122.201191000435 38.365330999794, -122.20176600037 38.368597999856, -122.203810999843 38.371306000276, -122.203979999898 38.374555999714, -122.202281999856 38.375667000092, -122.202467999629 38.376547999867, -122.201046999597 38.376941999778, -122.200075000001 38.378323000142, -122.200178999759 38.383552000192, -122.200978 38.384343000147, -122.201674000309 38.387462000105, -122.201383999881 38.388338999788, -122.20216300003 38.39134900013, -122.202118999649 38.39331700014, -122.204409000243 38.396511999802, -122.203945999563 38.398190000162, -122.204445000228 38.401096999705, -122.205395999907 38.401615999879, -122.20479000001 38.404968999699, -122.203681999972 38.408115999775, -122.204739999781 38.407228000269, -122.208146999735 38.407925000097, -122.209640999562 38.408881000042, -122.211701999827 38.412972999781, -122.216520999592 38.415488000244, -122.217505999606 38.417048000269, -122.220663000213 38.419288999701, -122.222075000024 38.421457999711, -122.22493899983 38.423132999922, -122.227481000319 38.423488999753, -122.229653000013 38.424708000253, -122.230576000103 38.426037000344, -122.233726000139 38.427146000055, -122.238985999945 38.42807199971, -122.241304000128 38.427456000099, -122.244229999858 38.427410999664, -122.243644999877 38.429506000012, -122.246687999783 38.429546999923, -122.248898999835 38.428037999674, -122.24817999996 38.425290000157, -122.248544000008 38.424561000174, -122.24682500005 38.422393999895, -122.246901000218 38.421253000186, -122.249035000278 38.41922099979, -122.250211000088 38.417237000166, -122.249579000251 38.416337999742, -122.25256600008 38.41686500011, -122.258988000351 38.419883999711, -122.26100600006 38.420274999663, -122.262212999832 38.421308999867, -122.262678999987 38.423181999778, -122.264674999954 38.424842000146, -122.266029000039 38.426786999897, -122.268897999868 38.428794000208, -122.274864000029 38.430633999982, -122.27794299992 38.432571999688, -122.281841000143 38.432988000349, -122.28754399964 38.432943999777, -122.290469000444 38.435748999693, -122.29083900034 38.437105999989, -122.292857000048 38.43886999983, -122.292995999965 38.440995999924, -122.295844999703 38.442579000254, -122.298382000168 38.442580000054, -122.299840999835 38.443380999959, -122.301733000046 38.445748999915, -122.305107000388 38.445826999836, -122.304736999594 38.447419999889, -122.308522999664 38.447990999862, -122.311302999804 38.44790399982, -122.315061000286 38.447205999756, -122.317638999861 38.447453000211, -122.318806000348 38.448277000125, -122.323883999681 38.448420000183, -122.324953000259 38.446673000005, -122.328641000421 38.444144999894, -122.331526000143 38.444699999903, -122.332567000233 38.444255000039, -122.332697999755 38.439919999977, -122.331768999817 38.438629000089, -122.33508000041 38.44025500009, -122.338566000006 38.440111000202, -122.341150000328 38.44108900018, -122.347436999981 38.44099400028, -122.350465999643 38.43829300031, -122.351387000083 38.439618000103, -122.353460999868 38.445128000323, -122.359553000426 38.449235000129, -122.360761000023 38.450630000294, -122.362132999651 38.453822000086, -122.364559999614 38.457526000215, -122.365691999941 38.458438000154, -122.374425999648 38.463886000255, -122.378477000033 38.467419999788, -122.381304999854 38.469322000127, -122.384110000108 38.472262999813, -122.389681000259 38.477383000153, -122.398498999632 38.482184000258, -122.400194000199 38.483430000016, -122.402417999772 38.486182999673, -122.404375000279 38.486894000145, -122.402693999956 38.487877000272)))",06055201403,06,055,201403,2014.03,Census Tract 2014.03,G5020,CT,S,236274180,2179382,+38.4118167,-122.1955018,+38.4219801,-122.1823391,207903717086927
